run_id,rebalance_date,fallback_level,solver_status,solve_time_s,cov_available,constraint_compliant
rebuild_02,2016-08-31,0,optimal,0.5799254000303335,True,True
rebuild_02,2016-09-30,0,optimal,0.5924325000378303,True,True
rebuild_02,2016-10-31,0,optimal,0.5663653999799863,True,True
rebuild_02,2016-11-30,0,optimal,0.5726790999760851,True,True
rebuild_02,2016-12-30,0,optimal,0.6042516999877989,True,True
rebuild_02,2017-01-26,0,optimal,0.5877535999752581,True,True
rebuild_02,2017-02-28,0,optimal,0.5820046999724582,True,True
rebuild_02,2017-03-31,0,optimal,0.6638867000001483,True,True
rebuild_02,2017-04-28,0,optimal,0.5101902000023983,True,True
rebuild_02,2017-05-31,0,optimal,0.554987000010442,True,True
rebuild_02,2017-06-30,0,optimal,0.624774299969431,True,True
rebuild_02,2017-07-31,0,optimal,0.5987373999669217,True,True
rebuild_02,2017-08-31,0,optimal,0.60214430000633,True,True
rebuild_02,2017-09-29,0,optimal,0.6694186000386253,True,True
rebuild_02,2017-10-31,0,optimal,0.576381599996239,True,True
rebuild_02,2017-11-30,0,optimal,0.6515098999952897,True,True
rebuild_02,2017-12-29,0,optimal,0.6075448999763466,True,True
rebuild_02,2018-01-31,0,optimal,0.7032890999689698,True,True
rebuild_02,2018-02-28,0,optimal,0.6004620000021532,True,True
rebuild_02,2018-03-30,0,optimal,0.6131388999638148,True,True
rebuild_02,2018-04-27,0,optimal,0.5648178000119515,True,True
rebuild_02,2018-05-31,0,optimal,0.5410455000237562,True,True
rebuild_02,2018-06-29,0,optimal,0.5198654999840073,True,True
rebuild_02,2018-07-31,0,optimal,0.658813799964264,True,True
rebuild_02,2018-08-31,0,optimal,0.690173799986951,True,True
rebuild_02,2018-09-28,0,optimal,0.6195323999854736,True,True
rebuild_02,2018-10-31,0,optimal,0.6289733999874443,True,True
rebuild_02,2018-11-30,0,optimal,0.6099150999798439,True,True
rebuild_02,2018-12-28,0,optimal,0.5861220000078902,True,True
rebuild_02,2019-01-31,0,optimal,0.5737806999823079,True,True
rebuild_02,2019-02-28,0,optimal,0.7546873000101186,True,True
rebuild_02,2019-03-29,0,optimal,0.7192148000467569,True,True
rebuild_02,2019-04-30,0,optimal,0.621242799970787,True,True
rebuild_02,2019-05-31,0,optimal,0.586567800026387,True,True
rebuild_02,2019-06-28,0,optimal,0.7269961999845691,True,True
rebuild_02,2019-07-31,0,optimal,0.6678182000177912,True,True
rebuild_02,2019-08-30,0,optimal,0.6661915999720804,True,True
rebuild_02,2019-09-30,0,optimal,0.6933448999770917,True,True
rebuild_02,2019-10-31,0,optimal,0.665403500024695,True,True
rebuild_02,2019-11-29,0,optimal,0.7481944999890402,True,True
rebuild_02,2019-12-31,0,optimal,0.8326085999724455,True,True
rebuild_02,2020-01-23,0,optimal,0.8053011000156403,True,True
rebuild_02,2020-02-28,0,optimal,0.7503682000096887,True,True
rebuild_02,2020-03-31,0,optimal,0.8421587999910116,True,True
rebuild_02,2020-04-30,0,optimal,0.6949829999939539,True,True
rebuild_02,2020-05-29,0,optimal,0.7293366999947466,True,True
rebuild_02,2020-06-30,0,optimal,0.7157000000006519,True,True
rebuild_02,2020-07-31,0,optimal,0.7163266999996267,True,True
rebuild_02,2020-08-31,0,optimal,0.723392000014428,True,True
rebuild_02,2020-09-30,0,optimal,0.7731187999597751,True,True
