source_id,ts_code,industry_code,industry_name,strategy_contribution_sum,benchmark_contribution_sum,active_contribution_sum,avg_strategy_weight_when_held,n_periods_held,avg_stock_period_return,rolling_minus_pipeline_b_active_contribution
pipeline_b_frozen_replay,600737.SH,801010.SI,农林牧渔,-0.0027766477894307943,-0.00040586618770771727,-0.0023707816017230765,0.012406310064258599,8,-0.009780346448947189,-0.003743976619545451
pipeline_b_frozen_replay,600739.SH,801150.SI,医药生物,0.0,-0.0019020547212205802,0.0019020547212205802,0.0,0,-0.02133479697200841,0.0
pipeline_b_frozen_replay,600748.SH,801180.SI,房地产,0.0,-4.106492214513366e-05,4.106492214513366e-05,0.0,0,-0.00810818040577301,0.0
pipeline_b_frozen_replay,600754.SH,801210.SI,社会服务,0.00193732841866833,0.0009513903261551271,0.0009859380925132028,0.019462369249737717,2,0.019732019385976414,-0.0014467830548347512
pipeline_b_frozen_replay,600755.SH,801170.SI,交通运输,0.0,0.0001168507623361471,-0.0001168507623361471,0.0,0,0.005965584869436556,0.0
pipeline_b_frozen_replay,600755.SH,801200.SI,交通运输,0.0,0.00022242273699205704,-0.00022242273699205704,0.0,0,0.013651688458377859,-0.0019616286373285727
pipeline_b_frozen_replay,600764.SH,801740.SI,国防军工,0.003985408070083804,-0.000293712186239353,0.004279120256323157,0.009528108039637958,3,0.0010151079758480657,-0.003985408070083804
pipeline_b_frozen_replay,600765.SH,801740.SI,国防军工,0.0,0.0014166823908651491,-0.0014166823908651491,0.0,0,0.03137055488137336,-0.0010277111213965245
pipeline_b_frozen_replay,600776.SH,801770.SI,通信,0.0,-0.00017095028510970842,0.00017095028510970842,0.0,0,-0.0035892498329097885,0.0
pipeline_b_frozen_replay,600779.SH,801120.SI,食品饮料,-0.0017180972442957787,0.0013214121391307745,-0.0030395093834265532,0.019174023437610873,1,0.04556914738173055,0.00043908913966456955
pipeline_b_frozen_replay,600782.SH,801040.SI,钢铁,0.005915409719388768,0.0001871109935850159,0.005728298725803752,0.014898562562144408,4,0.011084651995466724,-0.007437965926259776
pipeline_b_frozen_replay,600787.SH,801170.SI,交通运输,-0.0004645851656054098,0.00010675605711221262,-0.0005713412227176224,0.015821930162049844,2,0.008682125996623375,0.005157573709619815
pipeline_b_frozen_replay,600801.SH,801710.SI,建筑材料,0.0,-0.0004655731914603576,0.0004655731914603576,0.0,0,-0.003869068655934981,0.0
pipeline_b_frozen_replay,600803.SH,801160.SI,公用事业,-0.0002811551666048165,0.00020157788839209316,-0.0004827330549969097,0.017148310104708984,10,0.00913284556918901,-2.2419791978497354e-05
pipeline_b_frozen_replay,600804.SH,801770.SI,通信,-0.0018147481409123538,-0.00017621773432090998,-0.0016385304065914437,0.014920654695373512,2,0.0007182425503285036,-0.0008886031619165973
