source_id,rebalance_date,period,n_columns,n_non_nan,nan_rate,universe_count,valid_universe_overlap_count,valid_universe_overlap_ratio,nonuniverse_valid_count,mean,std,skew,kurt,min,max,p01,p99
rolling_48m,2015-06-30,train,1329,422,0.6824680210684725,500,422,0.844,0,0.0,1.0,-0.16667768816386558,0.10169457369756918,-2.8869646734952683,2.790278165639512,-2.7228184327397633,2.3838861577150103
rolling_48m,2015-07-31,train,1329,417,0.6862302483069977,500,417,0.834,0,-4.259848535732015e-18,1.0,-0.2363151891292635,0.030988820768746983,-3.0443953687665664,2.6274376936632207,-2.491391332991435,2.1479237766879007
rolling_48m,2015-08-31,train,1329,417,0.6862302483069977,500,417,0.834,0,-3.407878828585612e-17,0.9999999999999999,-0.2553835980005548,-0.11844965793685258,-2.96694728048679,2.425264512735794,-2.502411240871121,2.1494553136062517
rolling_48m,2015-09-30,train,1329,427,0.6787057938299473,500,427,0.854,0,3.536073333700733e-17,1.0,-0.4043074907071331,-0.20195306176419292,-2.7642901072124717,2.2006331723521053,-2.4348339245362687,1.9178738345647317
rolling_48m,2015-10-30,train,1329,428,0.6779533483822423,500,428,0.856,0,-3.631570641297241e-17,0.9999999999999999,-0.3653838607299251,-0.02656912897638053,-2.7007058210436634,2.508382747571373,-2.5340524398694675,2.0594810735777966
rolling_48m,2015-11-30,train,1329,448,0.6629044394281415,500,448,0.896,0,5.551115123125783e-17,1.0,-0.24263651580846313,0.049977659437218325,-2.860258308773939,2.5235416822909134,-2.4959411908210827,2.195969812203991
rolling_48m,2015-12-31,train,1329,453,0.6591422121896162,500,453,0.906,0,5.685910413091309e-17,1.0,-0.4533857786974469,-0.0971156863731304,-2.7859508156388793,2.269423205981119,-2.4418924879183184,1.9222875693591772
rolling_48m,2016-01-29,train,1329,461,0.653122648607976,500,461,0.922,0,5.779902948156997e-18,1.0,-0.5989502992907146,0.01247727207208671,-2.890992777733189,2.0371194178928635,-2.7420000613819453,1.8391661628324318
rolling_48m,2016-02-29,train,1329,450,0.6613995485327314,500,450,0.9,0,7.894919286223335e-18,0.9999999999999999,-0.653881541839823,0.1030595049933436,-2.6117063774228977,2.263682402345357,-2.6117063774228977,1.8875256438202501
rolling_48m,2016-03-31,train,1329,458,0.6553799849510911,500,458,0.916,0,-5.817762574454969e-17,1.0,-0.4823178059325713,-0.05806539149065282,-2.6601188996413847,2.260729295117564,-2.5060447796855634,1.9401071243199282
rolling_48m,2016-04-29,train,1329,458,0.6553799849510911,500,458,0.916,0,3.102806706375983e-17,1.0,-0.5907775370064462,0.17695250306504917,-2.8371889406482858,2.62850408788063,-2.7405566939290753,1.7724856406259308
rolling_48m,2016-05-31,train,1329,461,0.653122648607976,500,461,0.922,0,-1.9266343160523324e-17,1.0,-0.5239392499702724,0.19365073954086087,-2.809323287417309,2.3556980314468583,-2.7950270232502845,1.8899485292252247
rolling_48m,2016-06-30,train,1329,472,0.6448457486832204,500,472,0.944,0,1.5053871520341106e-17,1.0,-0.42737159878910264,-0.07282800024590763,-2.899159297884653,2.394247971771769,-2.523421148798921,1.9868397166898828
rolling_48m,2016-07-29,train,1329,475,0.6425884123401053,500,475,0.95,0,2.6177890264845796e-17,1.0,-0.43712298338785366,0.24695914749302972,-2.9619705837962385,2.651762347279842,-2.797767797860613,2.065027282170863
rolling_48m,2016-08-31,train,1329,477,0.6410835214446953,500,477,0.954,0,1.8620092656187113e-17,1.0,-0.4422044152932797,0.14546212292353866,-2.6334969664033414,2.791258010454198,-2.6334969664033414,2.1249054070306483
rolling_48m,2016-09-30,train,1329,468,0.6478555304740407,500,468,0.936,0,7.591268544445516e-18,1.0,-0.4778144524347393,0.01006276771451109,-2.6268260363674902,2.6157097955894284,-2.6268260363674902,1.971828196382276
rolling_48m,2016-10-31,train,1329,474,0.6433408577878104,500,474,0.948,0,3.7475882687768994e-18,0.9999999999999999,-0.4953722478574609,0.08444996946187722,-2.558882842522358,2.6647292591780256,-2.558882842522358,2.0093397076595845
rolling_48m,2016-11-30,train,1329,465,0.6501128668171557,500,465,0.93,0,-2.4830794529250814e-17,1.0,-0.45042064117807884,-0.013709021190909443,-2.551815320706864,2.7440742310880957,-2.551815320706864,2.014996462139166
rolling_48m,2016-12-30,train,1329,465,0.6501128668171557,500,465,0.93,0,-1.910061117634678e-17,0.9999999999999999,-0.49985281532731246,0.06973109314918347,-2.561229985447751,2.4764703362559164,-2.510383702689406,1.8595439801650724
rolling_48m,2017-01-26,train,1329,466,0.6493604213694507,500,466,0.932,0,-7.623849096138414e-18,1.0,-0.5098096891018417,0.10702314963889581,-2.5455152717260083,2.741218518645797,-2.5455152717260083,2.1180286781313815
rolling_48m,2017-02-28,train,1329,466,0.6493604213694507,500,466,0.932,0,-8.386234005752256e-17,1.0,-0.4878363543978607,0.10797996439253144,-2.4397542567291604,2.629991063952021,-2.4397542567291604,2.0289275304809276
rolling_48m,2017-03-31,train,1329,463,0.6516177577125658,500,463,0.926,0,6.138598149115337e-17,1.0,-0.580975814821778,0.04209446485580859,-2.6569921717626546,2.496381106889841,-2.6569921717626546,1.8118845359062208
rolling_48m,2017-04-28,train,1329,465,0.6501128668171557,500,465,0.93,0,-7.640244470538712e-18,1.0,-0.5389689865392452,0.1037814391487557,-2.7283215108548693,2.545899851372491,-2.7283215108548693,2.043351094056372
rolling_48m,2017-05-31,train,1329,469,0.6471030850263356,500,469,0.938,0,-5.3025577295529864e-17,1.0,-0.6430083504740978,0.15984207948686846,-2.468053453258855,2.3532079458842223,-2.468053453258855,1.8849214345541736
rolling_48m,2017-06-30,train,1329,468,0.6478555304740407,500,468,0.936,0,9.109522253334617e-17,1.0,-0.619346901299494,0.23034455477365468,-2.5588365565771,2.33475551088659,-2.5588365565771,1.9233607494758147
rolling_48m,2017-07-31,train,1329,466,0.6493604213694507,500,466,0.932,0,-1.5247698192276828e-17,1.0,-0.5314781411122429,0.20076749130238092,-2.590559129942885,2.44357734416677,-2.590559129942885,2.0330267042807852
rolling_48m,2017-08-31,train,1329,472,0.6448457486832204,500,472,0.944,0,7.526935760170553e-18,0.9999999999999999,-0.48538098936709523,0.1493618080625101,-2.663670719725197,2.7069522025699135,-2.663670719725197,1.8977728957617233
rolling_48m,2017-09-29,train,1329,472,0.6448457486832204,500,472,0.944,0,-1.5053871520341106e-17,0.9999999999999999,-0.5777859957352597,0.3742109687500008,-2.9234252542788335,2.196448187539287,-2.904426570015875,1.8732463309474663
rolling_48m,2017-10-31,train,1329,471,0.6455981941309256,500,471,0.942,0,4.5257499093000014e-17,1.0,-0.5291857450375828,0.2173875981817055,-2.8526723675886645,2.197188130557105,-2.817970386965622,1.897757904802125
rolling_48m,2017-11-30,train,1329,462,0.6523702031602708,500,462,0.924,0,7.689856447620132e-18,1.0,-0.46633599422492356,0.06630007273307559,-2.892315220315426,2.6577593736205807,-2.8875555119196212,1.7979048317374957
rolling_48m,2017-12-29,train,1329,458,0.6553799849510911,500,458,0.916,0,1.5514033531879916e-17,1.0,-0.5613864489961868,0.06126571211642773,-2.9605334399109084,2.0750810826614905,-2.7263478512610098,1.7635672342434912
rolling_48m,2018-01-31,train,1329,452,0.6598946576373212,500,452,0.904,0,3.1439944060181424e-17,1.0,-0.3352758021448996,-0.07833075098237163,-2.9788184569303513,2.4435880978588154,-2.532659990550303,1.9100490133712456
rolling_48m,2018-02-28,train,1329,452,0.6598946576373212,500,452,0.904,0,0.0,0.9999999999999999,-0.316580982009602,-0.00025775448532261436,-2.6910396622384947,2.502351639296831,-2.6910396622384947,2.070675722671617
rolling_48m,2018-03-30,train,1329,456,0.6568848758465011,500,456,0.912,0,1.5582077538598687e-17,1.0,-0.5300084616359836,0.20635652902417023,-2.7520333076333734,2.245129374448472,-2.674837964273549,2.0969324440059367
rolling_48m,2018-04-27,train,1329,457,0.6561324303987961,500,457,0.914,0,1.5547981088842454e-17,1.0,-0.33894256687317675,0.1775256767394886,-2.8425468762317885,2.678099440068523,-2.689827918424308,2.0420602374141454
rolling_48m,2018-05-31,train,1329,455,0.6576373212942062,500,455,0.91,0,0.0,1.0,-0.3301274767433041,-0.002102432200765225,-2.8267177953215574,2.8122750476119047,-2.5128478341306137,2.1328229504682596
rolling_48m,2018-06-29,train,1329,453,0.6591422121896162,500,453,0.906,0,4.705581031523842e-17,1.0,-0.19697015535485543,0.03904807972361368,-2.7933646817142717,2.9641392881577953,-2.541084630861175,2.110922031414034
rolling_48m,2018-07-31,train,1329,459,0.654627539503386,500,459,0.918,0,1.548023389455556e-17,1.0,-0.3002604467930032,-0.0034150162737121015,-2.7414699916001513,2.7672015621582187,-2.4125806216436008,2.003070451543235
rolling_48m,2018-08-31,train,1329,467,0.6486079759217457,500,467,0.934,0,-1.9018809843685764e-17,0.9999999999999999,-0.36956704386432193,0.03307368497819674,-2.781414622227911,2.7120521918244744,-2.771656033299385,1.9287014121485162
rolling_48m,2018-09-28,train,1329,470,0.6463506395786306,500,470,0.94,0,-6.047172219234895e-17,1.0,-0.5011233338919497,0.15708243375781805,-2.84154215826532,2.260120730730528,-2.84154215826532,1.8981319503874645
rolling_48m,2018-10-31,train,1329,474,0.6433408577878104,500,474,0.948,0,-3.7475882687768996e-17,0.9999999999999999,-0.47601931289594757,0.14306495795586605,-2.8021065221218917,2.373146635744013,-2.8021065221218917,1.9842634449360539
rolling_48m,2018-11-30,train,1329,485,0.6350639578630549,500,485,0.97,0,-2.9300731371550524e-17,1.0,-0.4965378436445649,0.1481444946205155,-2.8196241027183584,2.598401859925387,-2.631030802423519,1.9391677067882953
rolling_48m,2018-12-28,train,1329,480,0.6388261851015802,500,480,0.96,0,-2.2204460492503132e-17,0.9999999999999999,-0.4128172551926244,0.3140529026725263,-2.8378047169067266,2.679290690863228,-2.7048672780035456,1.9949069772180095
rolling_48m,2019-01-31,train,1329,482,0.63732129420617,500,482,0.964,0,0.0,1.0,-0.458984708006335,0.21389321694504115,-2.79810889016341,2.309444866465988,-2.79810889016341,1.9702815134021738
rolling_48m,2019-02-28,train,1329,481,0.6380737396538751,500,481,0.962,0,-2.9544396497301465e-17,0.9999999999999999,-0.5618746892820273,0.3433850383048833,-2.9590997912930437,2.6166222711623317,-2.934972536786822,1.8975811204310524
rolling_48m,2019-03-29,train,1329,480,0.6388261851015802,500,480,0.96,0,-2.960594732333751e-17,1.0,-0.4580632887003115,0.14200865158891052,-2.881312652834393,2.897008396425056,-2.8782116801731683,1.9198057076976396
rolling_48m,2019-04-30,train,1329,477,0.6410835214446953,500,477,0.954,0,3.7240185312374226e-17,1.0,-0.6140446432131023,0.21728970540596926,-2.789465338994948,2.050541454305404,-2.789465338994948,1.869141256217393
rolling_48m,2019-05-31,train,1329,478,0.6403310759969902,500,478,0.956,0,-1.4864910789960254e-17,1.0,-0.4976479868639783,0.0011815979539795407,-2.4636487327335805,2.6530549689545624,-2.4636487327335805,1.8153158620465764
rolling_48m,2019-06-28,train,1329,476,0.6418359668924003,500,476,0.952,0,2.239105259748215e-17,1.0,-0.45713570499825634,0.10084796363084836,-2.72917817340261,2.8319085201346876,-2.72917817340261,2.01130642106996
rolling_48m,2019-07-31,train,1329,478,0.6403310759969902,500,478,0.956,0,-2.2297366184940382e-17,1.0,-0.36179941307053864,0.15741567229270625,-2.88377583553623,2.716001075166492,-2.88377583553623,1.9572763970149767
rolling_48m,2019-08-30,train,1329,478,0.6403310759969902,500,478,0.956,0,-4.4594732369880764e-17,1.0,-0.4647749621131191,0.1326177951717029,-2.857666503761705,2.2948620634226127,-2.857666503761705,2.0070989505913137
rolling_48m,2019-09-30,train,1329,475,0.6425884123401053,500,475,0.95,0,-1.495879443705474e-17,1.0,-0.348092679490449,0.26645385374325103,-2.8102860126813316,2.4337265836971844,-2.8102860126813316,2.1529625550879814
rolling_48m,2019-10-31,train,1329,476,0.6418359668924003,500,476,0.952,0,-1.4927368398321432e-17,0.9999999999999999,-0.3533138178115905,0.10339565501818049,-2.5685529123608646,2.7862219465275895,-2.5624376313391926,2.2032634397595627
rolling_48m,2019-11-29,train,1329,477,0.6410835214446953,500,477,0.954,0,0.0,1.0,-0.39428216985653125,0.19351336938443575,-2.6520034670246115,2.834471847151049,-2.6520034670246115,2.0980944172259055
rolling_48m,2019-12-31,train,1329,472,0.6448457486832204,500,472,0.944,0,1.5053871520341106e-17,1.0,-0.23551129744144683,0.17279319983384855,-2.778991274168832,2.6023725462594536,-2.5632877207511346,2.2760683293917783
rolling_48m,2020-01-23,train,1329,475,0.6425884123401053,500,475,0.95,0,-1.495879443705474e-17,1.0,-0.2220270110567861,0.010200281872827066,-2.5770605168849725,2.710421269615792,-2.45561547936774,2.1307234566227033
rolling_48m,2020-02-28,train,1329,475,0.6425884123401053,500,475,0.95,0,1.495879443705474e-17,1.0,-0.1473263517147474,0.13370014560710386,-2.5566203259107327,2.643050830991944,-2.5566203259107327,2.273939580607473
rolling_48m,2020-03-31,train,1329,474,0.6433408577878104,500,474,0.948,0,5.996141230043039e-17,0.9999999999999999,-0.15303022478748893,0.061784426305906415,-2.773487398877038,2.8062889957907093,-2.5334536750547905,2.2538924691183073
rolling_48m,2020-04-30,train,1329,471,0.6455981941309256,500,471,0.942,0,-5.2800415608500014e-17,1.0000000000000002,-0.27299185555572725,0.11798806951027174,-2.8525619929273374,2.8277225824291508,-2.7107869847500057,2.265816406649958
rolling_48m,2020-05-29,train,1329,473,0.6440933032355154,500,473,0.946,0,1.502204515349049e-17,1.0,-0.3149629009526451,0.11525889695750102,-2.858838461484225,2.9798103429998846,-2.638536655797267,2.2082693479555338
rolling_48m,2020-06-30,train,1329,472,0.6448457486832204,500,472,0.944,0,-3.010774304068221e-17,1.0,-0.26951485497572936,0.050327348749369616,-2.7346566444861495,2.9334047998454547,-2.7346566444861495,2.103221690092229
rolling_48m,2020-07-31,train,1329,472,0.6448457486832204,500,472,0.944,0,1.881733940042638e-17,1.0,-0.10309133319444003,0.07407514684964633,-2.7027656960968915,2.66541918126134,-2.560117933420747,2.2466232599377043
rolling_48m,2020-08-31,train,1329,474,0.6433408577878104,500,474,0.948,0,0.0,0.9999999999999999,-0.05255536681240418,0.07595371022995856,-2.7827163364293623,2.8138526336742533,-2.4558129176740016,2.3027462984427074
rolling_48m,2020-09-30,train,1329,473,0.6440933032355154,500,473,0.946,0,0.0,1.0,0.020104043032884638,0.025241766719489966,-2.7128044906723985,2.760914369598954,-2.2981052398532476,2.3826310392980363
rolling_48m,2020-10-30,train,1329,473,0.6440933032355154,500,473,0.946,0,-7.511022576745245e-18,0.9999999999999999,-0.20320815837061576,0.0974126906732784,-2.6373591414733077,2.8638015281089517,-2.292146448669903,2.203934346551551
rolling_48m,2020-11-30,train,1329,473,0.6440933032355154,500,473,0.946,0,-1.1266533865117867e-17,0.9999999999999999,-0.16914044598815411,0.20204177355401276,-2.543455824355644,2.7507711021254027,-2.465213263932928,2.5139891102209226
rolling_48m,2020-12-31,train,1329,470,0.6463506395786306,500,470,0.94,0,0.0,1.0,-0.12431430507507985,0.11141488545697964,-2.6307045682395067,2.7322407672086872,-2.5637891333909795,2.3426402297334743
rolling_48m,2021-01-29,valid,1329,469,0.6471030850263356,500,469,0.938,0,-7.57508247078998e-18,1.0,-0.2539612757618796,0.011946163212793515,-2.720413543597914,2.76291153155671,-2.5770021301798813,2.116116223080862
rolling_48m,2021-02-26,valid,1329,469,0.6471030850263356,500,469,0.938,0,1.1362623706184971e-17,1.0,-0.17355470637484338,0.0007176638013950409,-2.781647042649341,2.9248775539012075,-2.3819607918933596,2.3026696471658292
rolling_48m,2021-03-31,valid,1329,469,0.6471030850263356,500,469,0.938,0,-1.515016494157996e-17,1.0,-0.1911959392230748,0.15714768763975062,-2.91041728012162,2.88425303512026,-2.6522150488575575,2.089798154316197
rolling_48m,2021-04-30,valid,1329,469,0.6471030850263356,500,469,0.938,0,0.0,1.0,0.023604989586319142,0.1967040105990865,-2.852672423348761,2.8142089869495632,-2.25290558406623,2.397887968292069
rolling_48m,2021-05-31,valid,1329,470,0.6463506395786306,500,470,0.94,0,7.558965274043619e-18,1.0,0.030566435293366737,0.2790286510783382,-2.896173783008534,2.8997432863895796,-2.4554619134956353,2.3949988032019056
rolling_48m,2021-06-30,valid,1329,464,0.6508653122648608,500,464,0.928,0,1.1485065771984378e-17,1.0,0.03327708291916885,0.4466122250063629,-2.85476917140051,2.7728557111451373,-2.680202068523572,2.5710832298319195
rolling_48m,2021-07-30,valid,1329,467,0.6486079759217457,500,467,0.934,0,5.7056429531057295e-18,1.0,0.1197936456269051,0.3318729539049494,-2.7901423650147086,2.697584357166015,-2.497467462169172,2.588000096649939
rolling_48m,2021-08-31,valid,1329,465,0.6501128668171557,500,465,0.93,0,7.640244470538712e-18,1.0,0.03332897600972747,0.33451304527159653,-2.6673927326388713,2.6514472325641787,-2.458737249744816,2.5698621857504067
rolling_48m,2021-09-30,valid,1329,465,0.6501128668171557,500,465,0.93,0,0.0,1.0,0.1528373929504979,0.1506506426246088,-2.87315590530779,2.6445225321982564,-2.1846429001123044,2.527396702330722
rolling_48m,2021-10-29,valid,1329,466,0.6493604213694507,500,466,0.932,0,-7.623849096138414e-18,1.0,-0.01110026078599432,0.08745935601339427,-2.7999253052800337,2.809142207802544,-2.541772526237021,2.22962563565116
rolling_48m,2021-11-30,valid,1329,465,0.6501128668171557,500,465,0.93,0,1.5280488941077423e-17,1.0,-0.03920232768894932,0.2665670643715119,-2.7083042965998434,2.702344772717374,-2.555790556160263,2.399188124634088
rolling_48m,2021-12-31,valid,1329,458,0.6553799849510911,500,458,0.916,0,0.0,0.9999999999999999,-0.18794055674931598,0.1808875444861644,-2.859048036626375,2.945342589017502,-2.6678750168367777,2.4342764018744303
rolling_48m,2022-01-28,valid,1329,457,0.6561324303987961,500,457,0.914,0,-1.5547981088842454e-17,1.0,-0.11583992900915448,-0.021796681630241288,-2.7793033762693264,2.759852500836701,-2.456230133713246,2.1343322653720964
rolling_48m,2022-02-28,valid,1329,457,0.6561324303987961,500,457,0.914,0,7.773990544421227e-18,0.9999999999999999,-0.24511442766969166,0.21456328606096653,-2.766240113954916,2.5999953050208955,-2.65650167204159,2.27647966750811
rolling_48m,2022-03-31,valid,1329,459,0.654627539503386,500,459,0.918,0,-1.161017542091667e-17,1.0,-0.26147776504691783,0.13692873428130126,-2.869596495945292,2.6768651197532534,-2.699464479851401,1.9635205144408363
rolling_48m,2022-04-29,valid,1329,458,0.6553799849510911,500,458,0.916,0,-3.102806706375983e-17,1.0,-0.05546761333638619,0.2961523765233025,-2.7338335778477654,2.7327339917728986,-2.44689219153708,2.3549585295780764
rolling_48m,2022-05-31,valid,1329,456,0.6568848758465011,500,456,0.912,0,-2.337311630789803e-17,1.0,-0.09277090650490377,0.20353158124747583,-2.708614752228108,2.7419144973568166,-2.681019908463418,2.2533808893910514
rolling_48m,2022-06-30,valid,1329,453,0.6591422121896162,500,453,0.906,0,0.0,0.9999999999999999,-0.13756695185596965,0.07866658682426575,-2.6451894668992533,2.8196330830054523,-2.35184386808154,2.313726406936736
rolling_48m,2022-07-29,valid,1329,453,0.6591422121896162,500,453,0.906,0,7.842635052539737e-18,1.0,-0.08744996832881952,0.12852075925025286,-2.7884206861428025,2.736125367782469,-2.46331646799293,2.399555538304749
rolling_48m,2022-08-31,valid,1329,452,0.6598946576373212,500,452,0.904,0,-3.1439944060181424e-17,1.0,-0.1143170253025257,-0.01991310523077594,-2.8028715564384763,2.8437366917867837,-2.4304998016040655,2.24432389543163
rolling_48m,2022-09-30,valid,1329,451,0.6606471030850264,500,451,0.902,0,3.150965568780932e-17,0.9999999999999999,-0.09360506684035148,-0.11731915514167301,-2.732909701695669,2.948503558179127,-2.274904922644158,2.2585252130360773
rolling_48m,2022-10-31,valid,1329,452,0.6598946576373212,500,452,0.904,0,-3.929993007522678e-18,1.0,0.05381405873386404,0.09983677500534771,-2.8448262485599662,2.827629788329903,-2.4197629427077993,2.417586260747269
rolling_48m,2022-11-30,valid,1329,452,0.6598946576373212,500,452,0.904,0,9.824982518806695e-18,0.9999999999999999,0.148027431309802,0.22854746094809375,-2.7397646621141156,2.704986414635784,-2.22270990885423,2.695518810869988
