rebalance_date,非流动性(Amihud),分析师EPS修正,现金流收益率,市盈率倒数(EP),毛利率,毛利率趋势,52周相对高点,北向持仓变化,北向持仓比例,股东数变化,特质波动率,Piotroski F分,单季ROE,营收加速度,营收同比,ROE变化(1Q),ROE变化(3Q),换手率(20日)
2018-09-28,-0.0006112572524482872,0.0016035403435613667,0.0010459760393636294,0.0006661470630937078,0.0005271884359253304,8.580116079036057e-05,0.0005900911377726546,0.0009051699402147383,0.0028890811866077422,0.0002690144665287668,-0.0024988468795621834,0.0014559673580176887,0.0017944676560232046,0.0006353431666169222,0.001559956248907828,0.0010266125116821093,0.0007833597116549722,-0.003775041432550927
2018-10-31,-0.0004741875495147826,0.001412287428687646,0.0013871588727325732,0.0008385201803644323,0.0004023784234163403,1.1996588555873322e-05,0.0006306957821368618,0.0008413744638714972,0.002504563781606158,5.5427875802104055e-06,-0.002411905011908433,0.0014234885125547127,0.0019882159152827257,0.000930301030812896,0.0014050665783327007,0.0008566158989654987,0.000712391755565586,-0.004006273851993558
2018-11-30,-0.0004373658686531403,0.0013813200544218688,0.001411284364768094,0.0010489714914647672,0.0004986301559286479,-4.071600238148919e-05,0.0005912559091465653,0.001013857684418788,0.002334095129693241,2.877521928754743e-05,-0.0023784006518163207,0.0014997104886991016,0.0020425094611721496,0.0009042454054572831,0.001479157029145155,0.0006768599300601227,0.0008782796355386091,-0.004066554087086035
2018-12-28,-0.0004373658686531403,0.0013813200544218688,0.001411284364768094,0.0010489714914647672,0.0004986301559286479,-4.071600238148919e-05,0.0005912559091465653,0.001013857684418788,0.002334095129693241,2.877521928754743e-05,-0.0023784006518163207,0.0014997104886991016,0.0020425094611721496,0.0009042454054572831,0.001479157029145155,0.0006768599300601227,0.0008782796355386091,-0.004066554087086035
2019-01-31,-0.0003246714130292328,0.0010380431371443566,0.0010110265085165077,0.0005085941098515484,0.0008556756533666844,-0.00016391001475389255,0.00022585514521274855,0.001081250544775959,0.0021520288069115426,6.652913804672521e-05,-0.002245618535834723,0.0017473115715146816,0.0021635894229595637,0.0010793207043395263,0.0013261777741168013,0.0009639098945766242,0.0009155502476715426,-0.004818249102601049
2019-02-28,-0.00030650176402045144,0.001086703437896893,0.0009667795574303982,0.000510037561394832,0.0008476005180117641,-0.00021433776794707265,0.0003512628605810115,0.0011246900963019584,0.00224278042541303,-2.926705203247024e-05,-0.0023272262629111685,0.001872290278422702,0.002342250930468323,0.0012451261364843963,0.0010945805659170374,0.0010213060339563098,0.000825021295440966,-0.004803902270718956
2019-03-29,-0.0005163309729579314,0.0010530323296187856,0.000971393306753915,0.0005733625071840339,0.0007242995425545879,-0.0003207259291574621,0.000672409288677655,0.0011358386135513442,0.0022418804440151982,0.00010773884146674835,-0.002562026793958788,0.001988189641323342,0.0020063244509129627,0.0012684347171791847,0.0008984452549330173,0.000985826607351329,0.0010279795124180466,-0.00449937556719
2019-04-30,-0.00033795598345299257,0.0006772616679809834,0.0008473464476616658,0.0007334873855673051,0.0005305218545096434,-5.045542684621292e-06,-0.00011488019782457806,0.0009498240955118181,0.0016885463975322976,0.00019221207740466973,-0.0016133977046851624,0.0018439248003246944,0.0015288653255751143,0.0011827804485668057,0.0007501327005342528,0.00082970218012952,0.0011378363933482875,-0.004056539390794719
2019-05-31,-0.0002672176294830702,0.0008320714997951944,0.0007972255573614021,0.0007773466417036203,0.0006980339709432506,-0.00023051376620574114,5.170729515529886e-05,0.0009525642078203586,0.0014540187316733283,0.00020987104185309248,-0.0015955040398725653,0.0019087996586864124,0.0015850466386924467,0.0010999454159074747,0.0006473814798931219,0.0008964498747229421,0.0009794663460583677,-0.00413220992161089
2019-06-28,-0.0002672176294830702,0.0008320714997951944,0.0007972255573614021,0.0007773466417036203,0.0006980339709432506,-0.00023051376620574114,5.170729515529886e-05,0.0009525642078203586,0.0014540187316733283,0.00020987104185309248,-0.0015955040398725653,0.0019087996586864124,0.0015850466386924467,0.0010999454159074747,0.0006473814798931219,0.0008964498747229421,0.0009794663460583677,-0.00413220992161089
2019-07-31,-0.0003220401323958254,0.000994992482070086,0.0008147869509074868,0.0006768511909140857,0.0008541427860133644,-0.00010539484290014553,0.0001448176960377157,0.0011031300081555738,0.0016153274971116112,0.00041369566967574807,-0.0020854424304627144,0.00191063117350678,0.0018332530176938657,0.0013422562694235002,0.0007496974488158133,0.0008474654963657725,0.0011964608897229627,-0.0034991467491949555
2019-08-30,-0.00036348013890505983,0.0008369528732763239,0.0008275880796377831,0.0005517074387586568,0.000589981781445725,-0.000273961259376766,0.0005941039823287228,0.0011023994445477187,0.0017858588154480402,0.0007666496916923412,-0.002433192817294562,0.0020008280062498852,0.0013689453699375824,0.001294144933585374,0.0006532695669374882,0.0008408009071116923,0.0014502975885678135,-0.0032417270640479937
2019-09-30,-0.00036348013890505983,0.0008369528732763239,0.0008275880796377831,0.0005517074387586568,0.000589981781445725,-0.000273961259376766,0.0005941039823287228,0.0011023994445477187,0.0017858588154480402,0.0007666496916923412,-0.002433192817294562,0.0020008280062498852,0.0013689453699375824,0.001294144933585374,0.0006532695669374882,0.0008408009071116923,0.0014502975885678135,-0.0032417270640479937
2019-10-31,-0.0001453177196302622,0.0006716318272084315,0.0007238074797953859,0.0005823828755203625,0.000668915357463179,-0.00039191276970376417,0.00091378092014701,0.0010162318405143825,0.0017538984473671998,0.0008966608982380339,-0.0021729789235818563,0.002073286423633427,0.0014520395981381367,0.0015346611581633573,0.0008455614500081222,0.0007721990293585868,0.0012640402290503856,-0.002678903666812513
2019-11-29,-0.0001453177196302622,0.0006716318272084315,0.0007238074797953859,0.0005823828755203625,0.000668915357463179,-0.00039191276970376417,0.00091378092014701,0.0010162318405143825,0.0017538984473671998,0.0008966608982380339,-0.0021729789235818563,0.002073286423633427,0.0014520395981381367,0.0015346611581633573,0.0008455614500081222,0.0007721990293585868,0.0012640402290503856,-0.002678903666812513
2019-12-31,8.358146073327743e-05,0.0008140278735179915,0.0008503184067415173,0.0007449958484943807,0.0004978287014936649,-0.00041110018235723556,0.0016040641708871413,0.000816432341575121,0.0017448324669552262,0.0011002784305666545,-0.0019680464214628258,0.002008812946094034,0.0016659544937233013,0.001395313366501247,0.0007055099400932185,0.0006446326046191028,0.0016034471372862592,-0.0030282674457915307
2020-01-23,8.358146073327743e-05,0.0008140278735179915,0.0008503184067415173,0.0007449958484943807,0.0004978287014936649,-0.00041110018235723556,0.0016040641708871413,0.000816432341575121,0.0017448324669552262,0.0011002784305666545,-0.0019680464214628258,0.002008812946094034,0.0016659544937233013,0.001395313366501247,0.0007055099400932185,0.0006446326046191028,0.0016034471372862592,-0.0030282674457915307
2020-02-28,0.00023258270738221254,0.0006750223515155052,0.0008706969870410787,0.0008592546288662416,0.0004956357735618216,-0.00025840670401936053,0.0014558207539722527,0.0007857243731729207,0.001786083789205835,0.0011598394293415011,-0.0017967033317097642,0.0017536244433745617,0.001785470529406262,0.0015120999250302918,0.0008741369573746984,0.0005833296225661148,0.0014924650209795613,-0.0025135264960719538
